LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS
-30.04099505,-51.15867752,AV PROTASIO ALVES,,COLISAO,0,2001-01-01T07:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,1,2001,7,1
-30.04904686,-51.22176654,AV GETULIO VARGAS,,COLISAO,0,2001-01-01T09:35:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,1,1,2001,9,1
-30.12009366,-51.19703805,ESTR DAS TRES MENINAS,,COLISAO,0,2001-01-01T15:34:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,1,1,2001,15,1
-30.02092991,-51.10979737,AV JUSCELINO KUBITSCHEK DE OLIVEIRA,R SARGENTO SILVIO DELMAR HOLLENBACH,ABALROAMENTO,0,2001-01-01T18:40:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,1,1,2001,18,1
-30.06160893,-51.16969719,AV BENTO GONCALVES,R PROF CRISTIANO FISCHER,COLISAO,0,2001-01-01T18:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,1,1,2001,18,1
-30.10905886,-51.23525626,R LANDEL DE MOURA,R PROF DR JOAO PITTA PINHEIRO FILHO,ABALROAMENTO,0,2001-01-01T20:30:00,SEGUNDA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,1,1,2001,20,5
-30.03222881,-51.22045709,R SARMENTO LEITE,AV OSVALDO ARANHA,ABALROAMENTO,0,2001-01-01T20:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,1,1,2001,20,1
-30.03011853,-51.18261555,AV DR NILO PECANHA,R REGENTE,CHOQUE,0,2001-01-01T22:30:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,LESTE,1,1,2001,22,1
-30.02013191,-51.10972535,R SARGENTO SILVIO DELMAR HOLLENBACH,,CHOQUE,0,2001-01-02T00:37:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,2,1,2001,0,1
-30.11316259,-51.25040456,R DR MARIO TOTTA,,CHOQUE,0,2001-01-02T02:00:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,2,1,2001,2,5
-30.0681591,-51.21366593,R MARIANO DE MATOS,,CHOQUE,0,2001-01-02T05:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,2,1,2001,5,5
-30.05810614,-51.20911361,AV PROF OSCAR PEREIRA,,ABALROAMENTO,0,2001-01-02T08:40:00,TERCA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,1,2001,8,5
-30.00281896,-51.20596514,AV MISSOES,R CAIRU,CHOQUE,0,2001-01-02T09:10:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,9,1
-30.03341234,-51.19326377,R CASEMIRO DE ABREU,R ENG OLAVO NUNES,CHOQUE,0,2001-01-02T09:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,1,2001,9,1
-29.9950294,-51.13013296,AV ASSIS BRASIL,R XAVIER DE CARVALHO,EVENTUAL,0,2001-01-02T09:35:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,2,1,2001,9,1
-30.01948426,-51.19413242,R MARQUES DO POMBAL,AV MARILAND,COLISAO,0,2001-01-02T10:40:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,10,1
-30.0189496,-51.17672818,AV CRISTOVAO COLOMBO,AV PLINIO BRASIL MILANO,CHOQUE,0,2001-01-02T11:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,11,1
-30.05108604,-51.21288948,AV PROF OSCAR PEREIRA,AV DA AZENHA,EVENTUAL,0,2001-01-02T11:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,1,2001,11,1
-30.02606469,-51.22510399,AV JULIO DE CASTILHOS,,ATROPELAMENTO,0,2001-01-02T11:10:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,BOM,DIA,CENTRO,2,1,2001,11,5
-30.03730825,-51.19871694,R PROF ALVARO ALVIM,,EVENTUAL,0,2001-01-02T11:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,1,2001,11,1
-30.00999246,-51.18182702,TRAV JAGUARAO,R CEL FEIJO,ABALROAMENTO,0,2001-01-02T11:40:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,11,1
-30.0186196,-51.17638517,AV PLINIO BRASIL MILANO,,CHOQUE,0,2001-01-02T12:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,12,1
-30.02406017,-51.20013162,R VINTE QUATRO DE OUTUBRO,,CHOQUE,0,2001-01-02T12:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,12,1
-30.10297187,-51.23349308,AV OTTO NIEMEYER,,ABALROAMENTO,0,2001-01-02T12:15:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,2,1,2001,12,1
-30.03638143,-51.24061746,AV LOUREIRO DA SILVA,AV PRESIDENTE JOAO GOULART,ABALROAMENTO,0,2001-01-02T13:30:00,TERCA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,1,2001,13,5
-30.10483449,-51.25367639,AV WENCESLAU ESCOBAR,,ABALROAMENTO,0,2001-01-02T13:48:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,2,1,2001,13,5
-30.06021197,-51.21839778,R JOSE DE ALENCAR,,COLISAO,0,2001-01-02T15:00:00,TERCA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,1,2001,15,5
-30.04737999,-51.2145594,AV IPIRANGA,,ABALROAMENTO,0,2001-01-02T15:10:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,CENTRO,2,1,2001,15,5
-30.05091371,-51.22972369,R CECILIA MEIRELES,,ABALROAMENTO,0,2001-01-02T15:45:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,1,2001,15,1
-30.12767619,-51.22295758,AV FIRMINO OCTAVIO BIMBI,AV DA CAVALHADA,ABALROAMENTO,0,2001-01-02T16:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,1,2001,16,1
-29.99231672,-51.11296567,AV PLINIO KROEFF,,CHOQUE,0,2001-01-02T16:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,16,1
-30.06705089,-51.22410203,R CORREA LIMA,,COLISAO,0,2001-01-02T16:45:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,BOM,DIA,SUL,2,1,2001,16,5
-30.01517767,-51.17203402,AV PLINIO BRASIL MILANO,,COLISAO,0,2001-01-02T17:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,17,1
-30.12447447,-51.10498597,ESTR JOAO DE OLIVEIRA REMIAO,,COLISAO,0,2001-01-02T17:13:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,1,2001,17,1
-30.07398934,-51.20265694,AV PROF OSCAR PEREIRA,AV CEL APARICIO BORGES,COLISAO,0,2001-01-02T17:15:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,1,2001,17,1
-30.05243434,-51.14638665,AV ANTONIO CARVALHO,,COLISAO,0,2001-01-02T17:40:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,2,1,2001,17,5
-30.01014239,-51.1338854,AV BALTAZAR DE OLIVEIRA GARCIA,,CHOQUE,0,2001-01-02T17:45:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,2,1,2001,17,1
-30.05195286,-51.22209562,AV GETULIO VARGAS,,ABALROAMENTO,0,2001-01-02T18:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,1,2001,18,1
-30.03063286,-51.16599034,AV TEIXEIRA MENDES,AV JOAO WALLIG,COLISAO,0,2001-01-02T18:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,1,2001,18,1
-30.04309718,-51.20397816,AV IPIRANGA,R SILVA SO,ABALROAMENTO,0,2001-01-02T18:45:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,2,1,2001,18,1
-30.05254717,-51.20668143,R GUILHERME SCHELL,,CHOQUE,0,2001-01-02T19:00:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,NOITE,LESTE,2,1,2001,19,5
-30.06063491,-51.22192684,R JOSE DE ALENCAR,R GONCALVES DIAS,COLISAO,0,2001-01-02T19:00:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,2,1,2001,19,1
-30.05037403,-51.21304846,AV DA AZENHA,,COLISAO,0,2001-01-02T19:01:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,2,1,2001,19,1
-29.98124337,-51.17950325,AV DOS ESTADOS,,ABALROAMENTO,0,2001-01-02T19:15:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,2,1,2001,19,1
-30.04232417,-51.20409214,R FELIPE DE OLIVEIRA,R SILVA SO,COLISAO,0,2001-01-02T19:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,2,1,2001,19,1
-30.01955891,-51.16083899,R DR ARY RAMOS DE LIMA,AV DR JOAO SIMPLICIO A DE CARVALHO,ABALROAMENTO,0,2001-01-02T19:25:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,NOITE,NORTE,2,1,2001,19,1
-30.04313171,-51.22778247,AV AURELIANO DE FIGUEIREDO PINTO,AV PRAIA DE BELAS,CHOQUE,0,2001-01-02T19:35:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,2,1,2001,19,1
-30.03320006,-51.20741695,R CABRAL,,ABALROAMENTO,0,2001-01-02T19:45:00,TERCA-FEIRA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,2,1,2001,19,5
-30.09170902,-51.22306166,AV SAO SEBASTIAO,,ABALROAMENTO,0,2001-01-02T20:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,2,1,2001,20,1
-30.0655323,-51.15154306,AV BENTO GONCALVES,AV ANTONIO CARVALHO,COLISAO,0,2001-01-02T20:50:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,2,1,2001,20,1
-29.99779422,-51.13985516,AV SERTORIO,R DONA ALZIRA,COLISAO,0,2001-01-02T23:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,2,1,2001,23,1
-30.060965,-51.16589812,R ALBION,,CAPOTAGEM,0,2001-01-03T00:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,0,1
-30.07608584,-51.22870633,R DONA MALVINA,R DORMENIO,ABALROAMENTO,0,2001-01-03T00:17:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,3,1,2001,0,1
-30.05328587,-51.22226866,R VISCONDE DO HERVAL,AV GETULIO VARGAS,ABALROAMENTO,0,2001-01-03T02:20:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,3,1,2001,2,1
-30.05343345,-51.19245227,AV IPIRANGA,R VERISSIMO ROSA,ABALROAMENTO,0,2001-01-03T07:45:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,3,1,2001,7,1
-30.02837004,-51.20736082,R VINTE QUATRO DE OUTUBRO,R JARDIM CRISTOFEL,EVENTUAL,0,2001-01-03T09:15:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,3,1,2001,9,1
-30.07800498,-51.22219129,R GIBRAN KHALIL GIBRAN,,CHOQUE,0,2001-01-03T09:30:00,QUARTA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,3,1,2001,9,5
-30.00452107,-51.20036612,AV FARRAPOS,R CAIRU,COLISAO,0,2001-01-03T10:50:00,QUARTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,10,1
-30.02654266,-51.22656302,AV JULIO DE CASTILHOS,,ABALROAMENTO,0,2001-01-03T11:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2001,11,1
-30.05845774,-51.22981589,AV PRAIA DE BELAS,,COLISAO,0,2001-01-03T11:15:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,1,2001,11,1
-30.0116572,-51.19537924,AV GUIDO MONDIN,,CHOQUE,0,2001-01-03T11:40:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,11,1
-30.03906521,-51.20124402,AV PROTASIO ALVES,,COLISAO,0,2001-01-03T11:40:00,QUARTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,11,1
-30.00339424,-51.19173498,R PEREIRA FRANCO,,EVENTUAL,0,2001-01-03T11:40:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,11,1
-30.00160923,-51.19165993,AV SERTORIO,AV CEARA,COLISAO,0,2001-01-03T12:00:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,12,1
-30.06488569,-51.18263544,AV BENTO GONCALVES,R TEN ALPOIM,COLISAO,0,2001-01-03T12:15:00,QUARTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,12,1
-30.00599203,-51.15139552,AV MONTREAL,,EVENTUAL,0,2001-01-03T12:25:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,12,1
-30.00006236,-51.13299613,AV ASSIS BRASIL,,CHOQUE,0,2001-01-03T12:48:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,12,1
-30.00015136,-51.13304013,AV ASSIS BRASIL,,CHOQUE,0,2001-01-03T13:10:00,QUARTA-FEIRA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,13,1
-29.98989248,-51.12473776,AV ASSIS BRASIL,,ABALROAMENTO,0,2001-01-03T13:30:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,3,1,2001,13,5
-30.02489418,-51.19966363,R DR POTY MEDEIROS,R DR TIMOTEO,COLISAO,0,2001-01-03T13:50:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,3,1,2001,13,1
-30.06452711,-51.21216181,AV DR CARLOS BARBOSA,,COLISAO,0,2001-01-03T14:00:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,DIA,SUL,3,1,2001,14,5
-30.05439358,-51.18605122,R VALPARAISO,,ABALROAMENTO,0,2001-01-03T14:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,14,1
-30.04143065,-51.1794158,R SINIMBU,AV IGUASSU,ABALROAMENTO,0,2001-01-03T14:35:00,QUARTA-FEIRA,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,14,5
-30.04427769,-51.22897351,AV BORGES DE MEDEIROS,,ABALROAMENTO,0,2001-01-03T14:45:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2001,14,1
-30.06901627,-51.20502084,AV PROF OSCAR PEREIRA,R DOM JOAO VI,COLISAO,0,2001-01-03T15:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,1,2001,15,1
-30.00833942,-51.18335399,AV ASSIS BRASIL,,ABALROAMENTO,0,2001-01-03T15:02:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,3,1,2001,15,1
-30.02425537,-51.18983449,R EUDORO BERLINK,,COLISAO,0,2001-01-03T15:15:00,QUARTA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,15,5
-30.01192374,-51.16794489,AV ASSIS BRASIL,R ANDARAI,CAPOTAGEM,0,2001-01-03T15:21:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,15,1
-30.02766673,-51.17221635,AV DR NILO PECANHA,AV MARECHAL ANDREA,CHOQUE,0,2001-01-03T15:26:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,15,1
-30.06148111,-51.21162373,AV DR CARLOS BARBOSA,,ABALROAMENTO,0,2001-01-03T15:28:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,DIA,SUL,3,1,2001,15,1
-30.02766673,-51.17221635,AV DR NILO PECANHA,AV MARECHAL ANDREA,COLISAO,0,2001-01-03T15:30:00,QUARTA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,15,1
-30.01225578,-51.16607187,R ITAPEVA,,COLISAO,0,2001-01-03T15:34:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,15,1
-30.02261681,-51.21816981,LG VESPASIANO JULIO VEPPO,,CHOQUE,0,2001-01-03T16:00:00,QUARTA-FEIRA,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,BOM,DIA,CENTRO,3,1,2001,16,1
-30.03027311,-51.20434183,R MARIANTE,,CHOQUE,0,2001-01-03T16:00:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,3,1,2001,16,1
-30.04181974,-51.12341208,R NATERCIA CUNHA VELOSO,,CHOQUE,0,2001-01-03T16:00:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,16,1
-30.03365981,-51.16923746,R CARLOS HUBER,,ABALROAMENTO,0,2001-01-03T16:00:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,16,1
-29.99783224,-51.13894815,AV SERTORIO,,ABALROAMENTO,0,2001-01-03T16:15:00,QUARTA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,3,1,2001,16,5
-30.02827975,-51.22247101,R PINTO BANDEIRA,,ABALROAMENTO,0,2001-01-03T16:20:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2001,16,1
-29.99809397,-51.15296834,AV SERTORIO,,COLISAO,0,2001-01-03T16:43:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,16,1
-30.00270169,-51.16823265,AV SERTORIO,,ABALROAMENTO,0,2001-01-03T16:50:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,16,1
-30.00961518,-51.14451453,AV ASSIS BRASIL,,ABALROAMENTO,0,2001-01-03T16:55:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,3,1,2001,16,1
-30.00223005,-51.20074906,AV PRESIDENTE FRANKLIN ROOSEVELT,,ABALROAMENTO,0,2001-01-03T17:35:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,NORTE,3,1,2001,17,1
-30.05773063,-51.18398327,AV IPIRANGA,R DR SALVADOR FRANCA,CHOQUE,0,2001-01-03T17:40:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,17,1
-30.05133903,-51.21316449,AV DA AZENHA,,CHOQUE,0,2001-01-03T17:41:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,3,1,2001,17,1
-30.02229592,-51.21233773,AV FARRAPOS,,COLISAO,0,2001-01-03T17:50:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2001,17,1
-30.05598391,-51.16953604,AV IPIRANGA,,COLISAO,0,2001-01-03T17:55:00,QUARTA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,17,1
-30.04181974,-51.12341208,R NATERCIA CUNHA VELOSO,,COLISAO,0,2001-01-03T17:55:00,QUARTA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2001,17,1
-30.02519172,-51.22330095,AV JULIO DE CASTILHOS,R CHAVES BARCELOS,COLISAO,0,2001-01-03T17:55:00,QUARTA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2001,17,1
