ID,LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS
38,-30.00847051,-51.17879694,AV GEN EMILIO LUCIO ESTEVES,,CHOQUE,0,2004-01-03T08:10:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2004,8,1
39,-30.02782062,-51.22900409,R SIQUEIRA CAMPOS,AV BORGES DE MEDEIROS,CHOQUE,0,2004-01-03T09:00:00,SABADO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,CENTRO,3,1,2004,9,1
40,-30.06898225,-51.20621285,AV NITEROI,,COLISAO,0,2004-01-03T12:45:00,SABADO,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,BOM,DIA,SUL,3,1,2004,12,5
41,-30.0146371,-51.15021973,R ALBERTO SILVA,,ATROPELAMENTO,0,2004-01-03T13:30:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2004,13,5
42,-30.14687754,-51.20965291,AV JUCA BATISTA,,COLISAO,0,2004-01-03T13:45:00,SABADO,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,BOM,DIA,SUL,3,1,2004,13,5
43,-29.99951203,-51.201402,R SANTOS PEDROSO,AV SERTORIO,COLISAO,0,2004-01-03T13:55:00,SABADO,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2004,13,1
44,-30.11331702,-51.17676961,ESTR COSTA GAMA,,ABALROAMENTO,0,2004-01-03T15:15:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BOM,DIA,SUL,3,1,2004,15,5
45,-30.01037933,-51.13733945,AV BALTAZAR DE OLIVEIRA GARCIA,,COLISAO,0,2004-01-03T16:50:00,SABADO,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2004,16,5
46,-30.04172241,-51.19152696,AV PROTASIO ALVES,,QUEDA,0,2004-01-03T17:00:00,SABADO,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,3,1,2004,17,5
47,-30.02938885,-51.21752698,AV INDEPENDENCIA,,COLISAO,0,2004-01-03T17:00:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2004,17,1
48,-30.06024028,-51.15139792,AV IPIRANGA,,ATROPELAMENTO,0,2004-01-03T17:30:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2004,17,5
49,-29.99967094,-51.20621307,R VOLUNTARIOS DA PATRIA,R COMENDADOR TAVARES,ABALROAMENTO,0,2004-01-03T18:00:00,SABADO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2004,18,1
50,-30.09573449,-51.25124613,AV GUAIBA,,ATROPELAMENTO,0,2004-01-03T19:30:00,SABADO,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,3,1,2004,19,5
51,-30.01978971,-51.11965047,AV MANOEL ELIAS,AV JUSCELINO KUBITSCHEK DE OLIVEIRA,ABALROAMENTO,0,2004-01-03T21:35:00,SABADO,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,3,1,2004,21,5
52,-30.04938809,-51.2099434,AV JOAO PESSOA,,COLISAO,0,2004-01-03T22:30:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,3,1,2004,22,1
53,-30.01978971,-51.11965047,AV MANOEL ELIAS,AV JUSCELINO KUBITSCHEK DE OLIVEIRA,ABALROAMENTO,0,2004-01-03T22:45:00,SABADO,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,3,1,2004,22,5
54,-30.01705369,-51.17175107,R LIBERO BADARO,R ANDARAI,ABALROAMENTO,0,2004-01-03T22:50:00,SABADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,3,1,2004,22,1
55,-29.98587273,-51.11104548,AV BERNARDINO SILVEIRA DE AMORIM,,ABALROAMENTO,0,2004-01-03T23:30:00,SABADO,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,NORTE,3,1,2004,23,5
56,-30.02732889,-51.2152089,AV CRISTOVAO COLOMBO,,ABALROAMENTO,0,2004-01-04T05:00:00,DOMINGO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,CENTRO,4,1,2004,5,5
57,-30.04296448,-51.13723429,AV PROTASIO ALVES,BC SOUZA COSTA,COLISAO,0,2004-01-04T07:35:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2004,7,1
58,-30.00192726,-51.19015492,AV SERTORIO,R SOUZA REIS,ABALROAMENTO,0,2004-01-04T13:28:00,DOMINGO,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,4,1,2004,13,1
59,-30.21023725,-51.18758026,AV BEIRA RIO,,ATROPELAMENTO,0,2004-01-04T14:50:00,DOMINGO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,4,1,2004,14,5
60,-30.22127112,-51.09424833,ESTR DO VAREJAO,,ABALROAMENTO,0,2004-01-04T16:00:00,DOMINGO,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2004,16,5
61,-30.03004426,-51.14525006,AV ALBERTO PASQUALINI,,ABALROAMENTO,0,2004-01-04T17:10:00,DOMINGO,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,1,2004,17,5
62,-30.04350817,-51.15321051,R BOM JESUS,,ABALROAMENTO,0,2004-01-04T18:50:00,DOMINGO,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,1,2004,18,5
63,-30.02566882,-51.21810089,R VOLUNTARIOS DA PATRIA,,ATROPELAMENTO,0,2004-01-04T19:10:00,DOMINGO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,4,1,2004,19,5
64,-30.0114768,-51.16477284,AV ASSIS BRASIL,,ABALROAMENTO,0,2004-01-04T19:50:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,1,2004,19,1
65,-30.0150097,-51.11915034,AV BALTAZAR DE OLIVEIRA GARCIA,,COLISAO,0,2004-01-04T20:20:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,4,1,2004,20,1
66,-30.04674704,-51.21207036,AV IPIRANGA,AV JOAO PESSOA,ABALROAMENTO,0,2004-01-04T21:50:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,4,1,2004,21,1
67,-30.04473813,-51.20653923,R SAO LUIZ,,ABALROAMENTO,0,2004-01-04T22:30:00,DOMINGO,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,4,1,2004,22,5
68,-29.99865931,-51.13563013,AV SERTORIO,,CHOQUE,0,2004-01-04T22:55:00,DOMINGO,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,BOM,NOITE,NORTE,4,1,2004,22,1
69,-30.01730858,-51.12612949,R SAO FRANCISCO,R SAO MANOEL,CHOQUE,0,2004-01-05T03:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,5,1,2004,3,1
70,-30.02448674,-51.22185091,AV JULIO DE CASTILHOS,,ATROPELAMENTO,0,2004-01-05T07:20:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2004,7,5
71,-30.09610753,-51.24959711,AV DIARIO DE NOTICIAS,,ABALROAMENTO,0,2004-01-05T07:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2004,7,1
72,-30.00450407,-51.20035912,AV FARRAPOS,R CAIRU,COLISAO,0,2004-01-05T07:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,7,1
73,-30.03025601,-51.2097649,R CASTRO ALVES,,ABALROAMENTO,0,2004-01-05T07:45:00,SEGUNDA-FEIRA,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2004,7,5
74,-30.01914612,-51.09853018,ESTR ANTONIO SEVERINO,,COLISAO,0,2004-01-05T07:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,7,1
75,-30.02588876,-51.22116894,R COMENDADOR MANOEL PEREIRA,R DA CONCEICAO,ABALROAMENTO,0,2004-01-05T07:50:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2004,7,1
76,-30.0105281,-51.14902361,AV ASSIS BRASIL,AV BOGOTA,COLISAO,0,2004-01-05T07:55:00,SEGUNDA-FEIRA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,7,1
77,-30.01817284,-51.11286734,R JANDYR MAYA FAILLACE,,ABALROAMENTO,0,2004-01-05T08:00:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,8,5
78,-30.02388643,-51.18649244,R EUDORO BERLINK,R COMENDADOR RHEINGANTZ,COLISAO,0,2004-01-05T08:10:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,8,1
79,-30.06919909,-51.21462797,R SEPE TIARAJU,,ABALROAMENTO,0,2004-01-05T09:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,5,1,2004,9,1
80,-30.10350984,-51.23528912,AV OTTO NIEMEYER,,COLISAO,0,2004-01-05T09:30:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,5,1,2004,9,5
81,-30.02532479,-51.2198729,R DA CONCEICAO,,ABALROAMENTO,0,2004-01-05T09:38:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2004,9,1
82,-30.04496951,-51.18749999,R FELIPE DE OLIVEIRA,,ABALROAMENTO,0,2004-01-05T10:10:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2004,10,1
83,-30.0081254,-51.184291,AV ASSIS BRASIL,R LUZITANA,COLISAO,0,2004-01-05T10:25:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,10,1
84,-30.07056112,-51.16173332,R CLEMENTE PEREIRA,,CHOQUE,0,2004-01-05T10:30:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,5,1,2004,10,1
85,-30.07931492,-51.22555137,R DONA MALVINA,R CRUZEIRO DO SUL,ABALROAMENTO,0,2004-01-05T10:30:00,SEGUNDA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2004,10,5
86,-30.02229492,-51.21226773,R RAMIRO BARCELOS,,COLISAO,0,2004-01-05T11:10:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,5,1,2004,11,5
87,-30.05001991,-51.21904853,R MARCILIO DIAS,,COLISAO,0,2004-01-05T11:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2004,11,1
88,-30.0128349,-51.21134147,R VOLUNTARIOS DA PATRIA,,COLISAO,0,2004-01-05T11:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,11,1
89,-30.0081034,-51.184358,AV ASSIS BRASIL,,COLISAO,0,2004-01-05T11:45:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,11,1
90,-30.00955987,-51.16085874,R ESTACIO PESSOA,,COLISAO,0,2004-01-05T11:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,11,1
91,-30.06976677,-51.23089019,R SILVEIRO,,COLISAO,0,2004-01-05T11:50:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2004,11,1
92,-30.05726976,-51.22854384,R BARBEDO,R RIBEIRO CANCELA,COLISAO,0,2004-01-05T12:20:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2004,12,1
93,-30.0145972,-51.19612332,AV BERLIM,,ABALROAMENTO,0,2004-01-05T12:40:00,SEGUNDA-FEIRA,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,5,1,2004,12,5
94,-30.03841196,-51.21386216,AV JOSE BONIFACIO,,COLISAO,0,2004-01-05T12:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2004,12,1
95,-30.0293389,-51.21511895,AV INDEPENDENCIA,,COLISAO,0,2004-01-05T12:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2004,12,1
96,-30.0633763,-51.15088099,AV IPIRANGA,AV ANTONIO CARVALHO,ABALROAMENTO,0,2004-01-05T12:45:00,SEGUNDA-FEIRA,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,DIA,LESTE,5,1,2004,12,5
97,-30.05098271,-51.22973269,R CECILIA MEIRELES,AV BORGES DE MEDEIROS,COLISAO,0,2004-01-05T13:40:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2004,13,1
98,-30.04058661,-51.12973313,AV PROTASIO ALVES,,ABALROAMENTO,0,2004-01-05T13:45:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2004,13,1
99,-30.00788539,-51.184999,AV ASSIS BRASIL,,COLISAO,0,2004-01-05T14:10:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,14,1
100,-30.10458678,-51.23846019,AV OTTO NIEMEYER,,CHOQUE,0,2004-01-05T14:10:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,5,1,2004,14,1
101,-30.03480147,-51.23811238,R DUQUE DE CAXIAS,,ABALROAMENTO,0,2004-01-05T14:20:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,5,1,2004,14,1
102,-30.05087254,-51.18707214,R BARAO DO AMAZONAS,,EVENTUAL,0,2004-01-05T14:20:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,LESTE,5,1,2004,14,1
103,-30.06250459,-51.18731744,AV BENTO GONCALVES,,ATROPELAMENTO,0,2004-01-05T14:30:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2004,14,5
104,-30.03385916,-51.15125324,AV SATURNINO DE BRITO,AV DOS PRAZERES,QUEDA,0,2004-01-05T14:58:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,14,5
105,-30.06063791,-51.22190584,R JOSE DE ALENCAR,R GONCALVES DIAS,COLISAO,0,2004-01-05T15:26:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,SUL,5,1,2004,15,1
106,-30.05510933,-51.14740173,AV ANTONIO CARVALHO,,COLISAO,0,2004-01-05T15:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,5,1,2004,15,1
107,-30.02396141,-51.18736245,R EUDORO BERLINK,R CARLOS TREIN FILHO,COLISAO,0,2004-01-05T15:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,5,1,2004,15,1
108,-30.00318048,-51.17896281,AV SERTORIO,,ABALROAMENTO,0,2004-01-05T16:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,5,1,2004,16,1
