LATITUDE,LONGITUDE,LOG1,LOG2,TIPO_ACID,QUEDA_ARR,DATA_HORA,DIA_SEM,FERIDOS,FERIDOS_GR,MORTES,MORTE_POST,FATAIS,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,OUTRO,TEMPO,NOITE_DIA,REGIAO,DIA,MES,ANO,FX_HORA,UPS
-30.14604349,-51.21158091,AV JUCA BATISTA,R DR PITREZ,QUEDA,0,2005-01-03T05:00:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,BOM,NOITE,SUL,3,1,2005,5,5
-30.01808314,-51.20028946,AV CRISTOVAO COLOMBO,,ABALROAMENTO,0,2005-01-03T05:20:00,SEGUNDA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,NORTE,3,1,2005,5,5
-30.01998795,-51.21047365,AV FARRAPOS,,ATROPELAMENTO,0,2005-01-03T06:30:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,BOM,DIA,NORTE,3,1,2005,6,5
-30.07598872,-51.13255108,AV BENTO GONCALVES,,TOMBAMENTO,0,2005-01-03T07:06:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,BOM,DIA,LESTE,3,1,2005,7,5
-30.00532207,-51.20068014,AV FARRAPOS,AV BRASIL,COLISAO,0,2005-01-03T07:07:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,3,1,2005,7,1
-30.04478835,-51.19545409,AV CEL LUCAS DE OLIVEIRA,,CHOQUE,0,2005-01-03T07:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2005,7,1
-30.03323682,-51.11731978,R SEIS DE NOVEMBRO,,ABALROAMENTO,0,2005-01-03T07:30:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,3,1,2005,7,5
-30.03828191,-51.11414287,AV PROTASIO ALVES,AV MARTIM FELIX BERTA,CHOQUE,0,2005-01-03T08:10:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2005,8,1
-30.07491158,-51.24205847,AV PINHEIRO BORDA,,COLISAO,0,2005-01-03T08:30:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,3,1,2005,8,1
-30.10245605,-51.12172962,ESTR JOAO DE OLIVEIRA REMIAO,,ATROPELAMENTO,0,2005-01-03T08:45:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2005,8,5
-30.03974758,-51.18229279,AV BAGE,,COLISAO,0,2005-01-03T08:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2005,8,1
-30.02593569,-51.22484398,AV JULIO DE CASTILHOS,PCA RUI BARBOSA,ABALROAMENTO,0,2005-01-03T09:00:00,SEGUNDA-FEIRA,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2005,9,5
-30.0347448,-51.22128717,AV LOUREIRO DA SILVA,AV JOAO PESSOA,COLISAO,0,2005-01-03T09:20:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,CENTRO,3,1,2005,9,1
-29.99246199,-51.0990525,R VALDEMAR ALBINO DE ARAUJO,,CHOQUE,0,2005-01-03T10:20:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2005,10,1
-30.01253987,-51.21255948,AV PRESIDENTE CASTELO BRANCO,,ABALROAMENTO,0,2005-01-03T10:25:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,BOM,DIA,NORTE,3,1,2005,10,5
-30.03096099,-51.21082993,R FERNANDES VIEIRA,,EVENTUAL,0,2005-01-03T10:30:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,CENTRO,3,1,2005,10,1
-30.05756213,-51.2095126,R VICENTE DA FONTOURA,AV PROF OSCAR PEREIRA,COLISAO,0,2005-01-03T10:40:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2005,10,1
-30.01983157,-51.17853323,AV PLINIO BRASIL MILANO,,ABALROAMENTO,0,2005-01-03T10:48:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,3,1,2005,10,1
-30.07014626,-51.20601788,R NUNES,,ABALROAMENTO,0,2005-01-03T10:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,SUL,3,1,2005,10,1
-30.03136081,-51.21992306,R SARMENTO LEITE,,COLISAO,0,2005-01-03T11:00:00,SEGUNDA-FEIRA,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2005,11,5
-30.08493647,-51.19870017,ESTR DOS ALPES,,ABALROAMENTO,0,2005-01-03T11:15:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,SUL,3,1,2005,11,1
-30.00809559,-51.17456087,AV ASSIS BRASIL,,CHOQUE,0,2005-01-03T11:20:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,3,1,2005,11,1
-30.02800579,-51.22047998,AV ALBERTO BINS,,ATROPELAMENTO,0,2005-01-03T11:25:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2005,11,5
-30.06340363,-51.18555644,AV BENTO GONCALVES,,ABALROAMENTO,0,2005-01-03T12:00:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,BOM,DIA,LESTE,3,1,2005,12,5
-30.04805797,-51.21552243,AV IPIRANGA,,CHOQUE,0,2005-01-03T12:10:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,SUL,3,1,2005,12,1
-30.02496721,-51.19790461,R EUDORO BERLINK,R QUINTINO BOCAIUVA,ABALROAMENTO,0,2005-01-03T13:15:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2005,13,1
-30.08567001,-51.22239849,R DONA OTILIA,,CHOQUE,0,2005-01-03T13:45:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,SUL,3,1,2005,13,1
-30.01384306,-51.2033574,R ALMIRANTE TAMANDARE,R FELIX DA CUNHA,ABALROAMENTO,0,2005-01-03T13:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2005,13,1
-30.0938327,-51.1375746,ESTR SAO FRANCISCO,,COLISAO,0,2005-01-03T14:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2005,14,1
-30.03741403,-51.20992309,AV VENANCIO AIRES,,ABALROAMENTO,0,2005-01-03T14:15:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,CENTRO,3,1,2005,14,1
-30.02880871,-51.22467506,R DR FLORES,,COLISAO,0,2005-01-03T14:45:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,3,1,2005,14,1
-29.95999661,-51.11128582,AV ASSIS BRASIL,,ABALROAMENTO,0,2005-01-03T14:45:00,SEGUNDA-FEIRA,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,NORTE,3,1,2005,14,5
-30.14297837,-51.2171729,AV JUCA BATISTA,,COLISAO,0,2005-01-03T15:30:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,SUL,3,1,2005,15,1
-30.10414288,-51.23331511,R SILVIO SILVEIRA SOARES,,ABALROAMENTO,0,2005-01-03T15:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,SUL,3,1,2005,15,1
-30.03281675,-51.17240748,R GEN RAMAO MENNA BARRETO,,COLISAO,0,2005-01-03T15:40:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,LESTE,3,1,2005,15,1
-30.01255223,-51.19424424,AV BENJAMIN CONSTANT,,COLISAO,0,2005-01-03T15:50:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2005,15,1
-30.00073593,-51.2065501,R VOLUNTARIOS DA PATRIA,,EVENTUAL,0,2005-01-03T16:30:00,SEGUNDA-FEIRA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,NORTE,3,1,2005,16,1
-29.98318962,-51.11599348,R BANGU,,ATROPELAMENTO,0,2005-01-03T16:30:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2005,16,5
-30.01641788,-51.21285458,R VOLUNTARIOS DA PATRIA,,ABALROAMENTO,0,2005-01-03T17:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,DIA,NORTE,3,1,2005,17,1
-30.04547029,-51.19890915,AV IPIRANGA,R SANTA CECILIA,COLISAO,0,2005-01-03T17:00:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2005,17,1
-30.0262783,-51.14264293,AV PROF PAULA SOARES,,ABALROAMENTO,0,2005-01-03T17:10:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BOM,DIA,NORTE,3,1,2005,17,1
-30.04936915,-51.20698536,R DOMINGOS CRESCENCIO,R SANTANA,ATROPELAMENTO,0,2005-01-03T17:12:00,SEGUNDA-FEIRA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,3,1,2005,17,5
-30.02518272,-51.22328294,AV JULIO DE CASTILHOS,R CHAVES BARCELOS,ABALROAMENTO,0,2005-01-03T17:18:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,BOM,DIA,CENTRO,3,1,2005,17,5
-30.01182374,-51.16771688,AV ASSIS BRASIL,,ATROPELAMENTO,0,2005-01-03T17:20:00,SEGUNDA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,3,1,2005,17,5
-30.02425977,-51.22035888,R DA CONCEICAO,,CHOQUE,0,2005-01-03T17:30:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,CENTRO,3,1,2005,17,1
-30.03129014,-51.20286884,R DR FLORENCIO YGARTUA,,COLISAO,0,2005-01-03T17:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,DIA,LESTE,3,1,2005,17,1
-29.99603593,-51.15457331,AV DIQUE,,ABALROAMENTO,0,2005-01-03T17:35:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2005,17,1
-30.02909974,-51.12060972,AV MANOEL ELIAS,,ABALROAMENTO,0,2005-01-03T17:50:00,SEGUNDA-FEIRA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NUBLADO,DIA,NORTE,3,1,2005,17,1
-30.00270169,-51.16823265,AV SERTORIO,,COLISAO,0,2005-01-03T18:00:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,3,1,2005,18,1
-30.06591524,-51.20589477,AV PROF OSCAR PEREIRA,,COLISAO,0,2005-01-03T18:15:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,1,2005,18,1
-30.09036565,-51.24185687,AV ICARAI,,COLISAO,0,2005-01-03T18:30:00,SEGUNDA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,1,2005,18,1
-30.09189905,-51.22183265,AV NONOAI,,ABALROAMENTO,0,2005-01-03T18:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,1,2005,18,1
-30.0265097,-51.224697,PCA RUI BARBOSA,,COLISAO,0,2005-01-03T18:30:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CHUVOSO,NOITE,CENTRO,3,1,2005,18,1
-30.00411522,-51.192545,AV MADRID,AV CEARA,ABALROAMENTO,0,2005-01-03T18:40:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,NORTE,3,1,2005,18,1
-30.01024176,-51.16644183,AV CARNEIRO DA FONTOURA,R BRITO PEIXOTO,ABALROAMENTO,0,2005-01-03T18:40:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CHUVOSO,NOITE,NORTE,3,1,2005,18,1
-30.06385032,-51.15007899,AV ANTONIO CARVALHO,,ABALROAMENTO,0,2005-01-03T18:45:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,LESTE,3,1,2005,18,1
-30.02965874,-51.22320306,PCA DOM FELICIANO,R SENHOR DOS PASSOS,ABALROAMENTO,0,2005-01-03T19:15:00,SEGUNDA-FEIRA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,BOM,NOITE,CENTRO,3,1,2005,19,1
-30.08091852,-51.24620068,AV PADRE CACIQUE,,COLISAO,0,2005-01-03T19:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,SUL,3,1,2005,19,1
-30.02618091,-51.21357484,R ERNESTO ALVES,AV CRISTOVAO COLOMBO,ABALROAMENTO,0,2005-01-03T19:47:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CHUVOSO,NOITE,CENTRO,3,1,2005,19,1
-30.05399729,-51.2008434,AV BENTO GONCALVES,,ATROPELAMENTO,0,2005-01-03T20:16:00,SEGUNDA-FEIRA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,BOM,NOITE,LESTE,3,1,2005,20,5
-30.13842249,-51.20993569,R DR PITREZ,,COLISAO,0,2005-01-03T21:05:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,SUL,3,1,2005,21,1
-30.06373564,-51.18497044,AV BENTO GONCALVES,,ABALROAMENTO,0,2005-01-03T22:00:00,SEGUNDA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NUBLADO,NOITE,LESTE,3,1,2005,22,1
-30.04046435,-51.19444997,AV PROTASIO ALVES,AV CEL LUCAS DE OLIVEIRA,COLISAO,0,2005-01-03T22:30:00,SEGUNDA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,NOITE,LESTE,3,1,2005,22,1
-30.0095089,-51.15909971,R ELIZIARIO GOULART DA SILVA,,CHOQUE,0,2005-01-04T07:50:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2005,7,1
-29.98811131,-51.13321083,AV MARTINS BASTOS,AV TOLEDO PIZA,COLISAO,0,2005-01-04T08:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2005,8,1
-29.99085899,-51.09855345,AV BERNARDINO SILVEIRA PASTORIZA,,ABALROAMENTO,0,2005-01-04T08:30:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,BOM,DIA,NORTE,4,1,2005,8,5
-30.05170314,-51.20770043,R VICENTE DA FONTOURA,AV BENTO GONCALVES,COLISAO,0,2005-01-04T08:45:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2005,8,1
-29.99621624,-51.18970276,AV FARRAPOS,AV CEARA,COLISAO,0,2005-01-04T08:45:00,TERCA-FEIRA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,BOM,DIA,NORTE,4,1,2005,8,1
-30.04078299,-51.21324322,R OLAVO BILAC,,COLISAO,0,2005-01-04T09:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,1,2005,9,1
-30.01320689,-51.21150948,R VOLUNTARIOS DA PATRIA,,ABALROAMENTO,0,2005-01-04T10:15:00,TERCA-FEIRA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,BOM,DIA,NORTE,4,1,2005,10,5
-30.05594453,-51.18869029,AV IPIRANGA,R GUILHERME ALVES,ABALROAMENTO,0,2005-01-04T10:20:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2005,10,1
-30.02215939,-51.13662175,AV KARL IWERS,R DONA ADDA MASCARENHAS DE MORAES,COLISAO,0,2005-01-04T11:00:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,BOM,DIA,NORTE,4,1,2005,11,1
-30.03898473,-51.123165,AV PROTASIO ALVES,,ABALROAMENTO,0,2005-01-04T11:20:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,1,2005,11,5
-30.08066022,-51.21051321,AV BELEM,,CHOQUE,0,2005-01-04T11:22:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BOM,DIA,SUL,4,1,2005,11,1
-30.05880703,-51.21510571,R JOSE DE ALENCAR,,ABALROAMENTO,0,2005-01-04T11:40:00,TERCA-FEIRA,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2005,11,5
-30.03330031,-51.19498779,R CASEMIRO DE ABREU,,COLISAO,0,2005-01-04T11:50:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2005,11,1
-30.0284882,-51.19949472,R MOSTARDEIRO,R PADRE SCHOELER,COLISAO,0,2005-01-04T12:20:00,TERCA-FEIRA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2005,12,1
-30.02438579,-51.21942287,LG VESPASIANO JULIO VEPPO,R DA CONCEICAO,COLISAO,0,2005-01-04T12:25:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,1,2005,12,1
-30.01179014,-51.19865928,AV SAO PEDRO,,COLISAO,0,2005-01-04T12:30:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,NORTE,4,1,2005,12,1
-30.03088568,-51.22652013,AV SENADOR SALGADO FILHO,,ATROPELAMENTO,0,2005-01-04T14:00:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,1,2005,14,5
-30.02405489,-51.2140738,AV FARRAPOS,,COLISAO,0,2005-01-04T14:20:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,CENTRO,4,1,2005,14,1
-30.12099255,-51.20269615,ESTR CRISTIANO KRAEMER,,COLISAO,0,2005-01-04T14:30:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2005,14,5
-30.03537599,-51.21173606,AV OSVALDO ARANHA,,ABALROAMENTO,0,2005-01-04T14:50:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BOM,DIA,CENTRO,4,1,2005,14,1
-30.03113512,-51.20385385,R CASTRO ALVES,,CHOQUE,0,2005-01-04T15:00:00,TERCA-FEIRA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,BOM,DIA,LESTE,4,1,2005,15,1
-30.05043657,-51.18562011,R GUILHERME ALVES,,ABALROAMENTO,0,2005-01-04T15:20:00,TERCA-FEIRA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,LESTE,4,1,2005,15,5
-29.99975891,-51.10476876,R MARIO ARNAUD SAMPAIO,,ABALROAMENTO,0,2005-01-04T15:20:00,TERCA-FEIRA,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,BOM,DIA,NORTE,4,1,2005,15,5
-30.07517524,-51.20810204,AV TERESOPOLIS,,ABALROAMENTO,0,2005-01-04T15:30:00,TERCA-FEIRA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,BOM,DIA,SUL,4,1,2005,15,1
-30.02425189,-51.2142698,AV FARRAPOS,,COLISAO,0,2005-01-04T15:30:00,TERCA-FEIRA,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,BOM,DIA,CENTRO,4,1,2005,15,5
-30.00317355,-51.17539776,AV SERTORIO,,COLISAO,0,2005-01-04T15:30:00,TERCA-FEIRA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NUBLADO,DIA,NORTE,4,1,2005,15,1
